 0	0
 7.702482680656329	2.8024937607098503
 15.337404762359128	5.579425411074476
 22.905948971708796	8.331233803672763
 30.409267181972552	11.058346342889315
 37.84848147922175	13.761179380498389
 45.22468518273619	16.440138594279027
 52.53894382201272	19.095619350528626
 59.79229607257719	21.728007051290824
 66.98575465266953	24.33767746706575
 74.1203071827515	26.92499705572594
 81.19691700967404	29.490323268319493
 88.21652399723587	32.03400484240303
 95.18004528476709	34.55638208351053
 102.08837601527893	37.057787135330024
 108.9423900346353	39.53854423912811
 115.74294056312083	41.9989699829324
 122.49086084070439	44.43937354095398
 129.1869647472267	46.86005690370551
 135.8320473986736	49.26131509924622
 142.42688572063457	51.64343640596159
 148.97223899998735	54.006702557264035
 155.46884941579452	56.351388938580314
 161.91744255034598	58.677764776972225
 168.31872788123292	60.98609332371919
 174.67339925529288	63.27663203017423
 180.98213534522256	65.5496327171889
 187.24560008961416	67.80534173838765
 193.46444311713313	70.04400013755807
 199.6393001555192	72.26584380040968
 205.77079342605825	74.471103600942
 211.85953202414055	76.66000554264998
 217.9061122864914	78.83277089478422
 223.9111181456303	80.98961632387254
 229.875121472089	83.13075402069951
 235.79868240489276	85.2563918229311
 241.68234967078493	87.3667333335626
 247.52666089265247	89.46197803535965
 253.33214288758836	91.54232140145405
 259.0993119550063	93.60795500224856
 264.828674155204	95.65906660877769
 270.5207255787526	97.69584029266464
 276.1759526070736	99.71845652280818
 281.7948321645462	101.72709225892729
 287.37783196247466	103.72192104208513
 292.92541073522864	105.70311308230916
 298.43801846885674	107.67083534341825
 303.9160966224592	109.6252516251632
 309.3600783425939	111.56652264278227
 314.77038867097707	113.49480610406877
 320.14744474572916	115.4102567840436
 325.4916559964053	117.31302659732155
 330.80342433303974	119.20326466825662
 336.0831443294232	121.08111739894731
 341.3312034008236	122.94672853518031
 346.547981976351	124.80023923038688
 351.7338536661598	126.64178810768352
 356.88918542367213	128.47151132006556
 362.01433770300065	130.28954260881906
 367.1096646117391	132.0960133602144
 372.17551405928424	133.8910526605415
 377.21222790084494	135.67478734954477
 382.220142077288	137.44734207231357
 387.1995867509652	139.2088393296811
 392.15088643765796	140.95939952718322
 397.07436013477434	142.69914102262624
 401.97032144592333	144.42818017231076
 406.83907870199	146.14663137595727
 411.6809350788288	147.8546071203766
 416.4961887116872	149.55221802192756
 421.2851328064688	151.23957286780146
 426.04805574794017	152.91677865617288
 430.78524120498076	154.58394063525333
 435.49696823297415	156.2411623412839
 440.18351137343154	157.88854563550126
 444.84514075093807	159.5261907401101
 449.4821221675075	161.1541962732941
 454.094717194428	162.77265928329575
 458.6831832616787	164.38167528159508
 463.2477737449944	165.98133827521548
 467.78873805065086	167.57174079818404
 472.30632169804386	169.15297394217293
 476.8007664001291	170.72512738634734
 481.2723101417899	172.28828942644435
 485.7211872561964	173.84254700310666
 490.14762849921766	175.3879857294937
 494.5518611219458	176.92468991819246
 498.93410894139	178.45274260744893
 503.2945924093946	179.97222558674096
 507.63352867983616	181.4832194217121
 511.9511316741485	182.9858034784855
 516.2476121452281	184.48005594737646
 520.5231777397659	185.96605386602116
 524.7780330590516	187.44387314193904
 529.0123797182974	188.91358857454512
 533.2264164045216	190.37527387662846
 537.4203389330352	191.82900169531212
 541.594340302572	193.27484363250974
 545.7486107491006	194.71287026489313
 549.8833377983558	196.1431511633846
 553.9987063171266	197.565754912188
 558.094898563335	198.98074912737107
 562.1720942349413	200.38820047501216
 566.2304705177055	201.78817468892308
 570.2702021318419	203.1807365879604
 574.2914613775916	204.56595009293622
 578.2944181797485	205.94387824313958
 582.2792401311627	207.31458321247953
 586.2460925352535	208.67812632525977
 590.1951384475557	210.0345680715952
 594.1265387163276	211.38396812248
 598.0404520222451	212.72638534451673
 601.9370349172063	214.06187781431535
 605.8164418622715	215.39050283257149
 609.6788252647601	216.71231693783176
 613.5243355145284	218.02737591995523
 617.3531210194485	219.33573483327848
